Age,Gender,Educational Qualification,Location,Tenure,Monthly Salary,Incentive Earnings,Attendance %,Leave Utilization,Distance from Workplace,Number of Transfers,Performance Rating,Training Hours,Promotion History,Manager Effectiveness Score,Employee Engagement Score,Overtime Hours,Previous Attrition Label
54,Male,Bachelors,Sylhet,13,121775,13891.75,84.64,17,23,3,1,81,1,5,6,9,No
46,Female,Bachelors,Chittagong,12,69084,5931.13,83.94,23,13,0,2,93,3,2,5,40,Yes
35,Male,Bachelors,Rajshahi,3,59189,6235.69,75.02,20,15,3,1,81,2,6,1,25,No
32,Male,Bachelors,Khulna,1,38510,5345.81,95.11,14,17,0,4,87,1,10,4,40,Yes
56,Female,High School,Dhaka,5,115502,11852.0,97.23,17,15,4,4,22,2,6,6,39,No
35,Male,High School,Khulna,5,47152,3877.52,99.24,14,5,4,5,26,3,2,4,5,Yes
51,Female,Bachelors,Barisal,10,109738,7403.96,92.98,18,22,0,4,35,2,4,4,32,Yes
25,Female,High School,Khulna,5,51445,9361.19,88.72,13,14,4,2,15,1,2,5,15,No
25,Other,Bachelors,Dhaka,14,101688,11800.58,81.73,15,11,1,4,90,2,10,8,23,No
49,Male,Bachelors,Barisal,13,96153,13825.0,99.98,7,28,1,4,13,1,4,5,29,No
29,Male,Masters,Barisal,9,26195,3236.69,89.74,12,14,4,1,98,3,7,7,9,Yes
23,Male,Bachelors,Dhaka,6,129533,23430.57,92.03,16,7,2,2,16,1,5,8,10,No
43,Male,Bachelors,Barisal,6,84949,11216.69,92.06,7,3,0,3,26,3,10,6,43,No
37,Male,Bachelors,Chittagong,3,50433,6158.74,96.13,11,23,4,5,95,0,4,6,21,Yes
50,Male,Bachelors,Rajshahi,5,30305,5718.25,75.24,18,20,0,3,59,3,10,2,2,Yes
51,Other,High School,Chittagong,10,83860,13245.98,80.51,11,10,4,1,15,1,10,10,37,No
33,Female,Masters,Chittagong,7,98613,6580.69,91.64,11,11,1,4,39,1,3,5,39,Yes
56,Male,High School,Dhaka,3,73648,5645.54,97.38,18,6,2,5,83,0,6,1,22,Yes
32,Male,Bachelors,Dhaka,2,88090,14805.15,92.13,16,5,0,2,65,0,2,9,44,No
42,Male,Masters,Rajshahi,5,121921,21382.22,85.34,5,20,2,5,48,3,4,7,18,No
42,Male,Bachelors,Khulna,3,67113,8844.06,84.04,9,22,1,1,23,2,8,2,39,Yes
26,Female,Masters,Chittagong,5,140530,18714.14,93.45,15,13,3,4,63,2,2,6,12,Yes
41,Female,Bachelors,Barisal,9,128504,18606.09,93.53,5,12,3,1,31,0,9,10,35,No
58,Female,Masters,Rajshahi,11,145609,16871.33,90.18,17,19,0,2,66,3,2,9,2,No
24,Female,Masters,Chittagong,10,67642,10283.6,82.29,21,19,1,3,50,0,8,5,21,No
54,Male,PhD,Khulna,1,58062,3847.9,98.13,7,21,0,4,99,0,8,3,24,No
30,Female,Masters,Barisal,4,96633,18765.34,88.8,14,27,0,4,19,1,7,10,19,No
30,Male,Masters,Chittagong,10,129716,21081.86,94.76,23,5,0,1,11,1,10,4,27,No
25,Female,Masters,Sylhet,5,66604,9636.01,80.36,11,25,2,1,76,1,6,3,2,Yes
56,Male,Bachelors,Rajshahi,2,135129,13168.09,83.6,24,20,4,1,57,0,1,1,21,Yes
38,Male,High School,Dhaka,12,31678,2348.71,96.86,7,21,1,4,51,3,2,10,43,Yes
55,Male,Bachelors,Chittagong,2,57121,6363.36,76.25,16,28,2,1,20,2,7,7,36,Yes
45,Male,PhD,Barisal,1,73503,10969.33,87.81,14,9,4,5,83,2,4,8,37,No
53,Female,Masters,Barisal,14,111940,16237.62,87.04,16,4,0,5,21,1,9,2,17,No
22,Male,Masters,Rajshahi,8,96279,10340.0,93.78,19,29,3,5,23,3,3,8,19,Yes
29,Male,Masters,Rajshahi,2,41494,5891.86,82.05,10,15,2,4,39,1,4,9,45,No
44,Male,High School,Barisal,3,132079,22725.81,80.48,23,3,1,1,69,3,3,7,4,No
33,Female,Bachelors,Barisal,12,69185,3732.03,98.15,9,23,1,2,86,3,7,1,42,Yes
33,Male,Bachelors,Barisal,2,34678,4077.9,89.29,24,7,4,1,39,3,2,4,8,No
36,Other,High School,Chittagong,4,62632,10258.07,77.62,6,24,2,4,47,0,10,7,28,No
40,Female,Bachelors,Barisal,14,71235,9397.44,79.83,23,20,0,5,84,3,2,6,16,Yes
47,Female,PhD,Dhaka,1,26648,3936.48,99.97,23,20,4,4,74,0,2,8,11,Yes
50,Female,Masters,Barisal,3,106213,13542.31,79.89,8,14,1,1,56,2,4,6,25,No
43,Male,Bachelors,Dhaka,5,139222,27674.71,90.26,24,14,2,4,48,2,8,10,32,No
42,Male,High School,Chittagong,10,113301,6593.35,85.5,9,9,3,2,58,0,8,6,32,No
59,Female,Bachelors,Rajshahi,1,92917,11489.81,97.14,11,26,0,4,82,2,8,10,35,No
41,Male,Bachelors,Dhaka,4,41489,2643.37,93.88,8,23,1,3,67,2,8,6,28,No
50,Male,Bachelors,Chittagong,6,102281,7565.5,89.92,15,3,2,4,99,1,7,7,21,No
25,Female,High School,Barisal,4,30818,3311.57,75.27,7,29,3,1,98,0,6,5,17,No
28,Male,Bachelors,Chittagong,7,133190,9766.96,96.99,9,9,1,3,26,0,7,9,16,No
49,Female,Bachelors,Barisal,14,149613,29107.67,86.12,24,29,3,5,15,0,5,7,43,No
49,Male,Masters,Chittagong,7,58149,11165.68,98.29,19,21,1,1,24,1,8,1,23,Yes
25,Female,High School,Rajshahi,6,52312,5252.99,87.39,22,4,4,2,76,0,2,9,21,No
43,Male,High School,Dhaka,9,62124,9067.75,92.36,20,17,4,4,37,2,5,6,43,No
33,Female,High School,Rajshahi,2,129222,16807.0,76.73,20,25,4,4,82,3,7,8,4,No
24,Male,Bachelors,Sylhet,13,26316,4535.25,93.63,14,6,2,1,53,1,9,9,0,No
43,Male,Bachelors,Barisal,10,95990,13833.78,83.45,5,16,4,4,27,1,10,2,18,No
23,Female,Masters,Dhaka,8,85046,4255.52,83.78,15,27,2,4,41,0,1,2,29,Yes
45,Male,Bachelors,Rajshahi,8,103643,17046.8,77.97,21,18,0,5,92,3,9,5,38,No
55,Male,Bachelors,Dhaka,11,94610,15329.4,78.67,19,13,4,4,78,3,3,5,14,No
48,Male,Bachelors,Sylhet,10,111724,14128.44,79.64,11,7,2,4,53,3,1,10,45,Yes
22,Female,Bachelors,Khulna,14,138115,25611.75,83.21,10,3,1,5,79,2,7,10,34,No
29,Male,High School,Barisal,14,122504,22818.44,97.3,19,6,2,4,72,3,3,2,4,Yes
44,Female,Bachelors,Barisal,11,140594,18078.53,84.21,19,24,2,5,85,0,8,10,5,No
59,Male,Masters,Chittagong,4,89042,12572.57,93.11,11,3,1,2,67,2,2,4,24,No
27,Male,Masters,Barisal,6,130925,26116.7,77.07,7,29,2,4,56,3,4,9,10,No
43,Female,Masters,Barisal,11,140350,13308.41,89.78,18,28,1,1,26,0,2,4,21,Yes
46,Female,Bachelors,Rajshahi,6,48102,4747.31,87.05,13,12,3,3,48,2,4,1,33,No
39,Female,Bachelors,Barisal,5,139430,10794.12,99.45,7,5,4,2,68,2,1,5,43,No
38,Other,PhD,Barisal,14,131958,24330.42,96.16,10,22,0,4,16,3,10,2,13,Yes
33,Male,High School,Sylhet,1,56957,9208.42,86.37,24,17,2,1,72,2,5,6,8,No
27,Male,High School,Sylhet,3,37872,2493.74,94.38,13,10,1,3,66,1,3,1,19,No
47,Male,High School,Dhaka,7,75094,14813.43,79.83,5,7,4,5,84,0,9,7,15,Yes
48,Female,Bachelors,Dhaka,8,72719,11609.17,89.06,13,4,2,4,43,3,4,7,16,No
29,Female,Bachelors,Barisal,2,98885,17559.83,76.87,16,10,4,5,62,0,6,4,16,No
40,Male,Bachelors,Barisal,3,146103,8360.4,83.7,8,27,3,2,75,0,9,9,33,No
22,Male,Bachelors,Chittagong,4,44693,5619.88,80.65,20,7,2,3,87,1,2,3,41,Yes
50,Male,Masters,Dhaka,14,75478,11683.22,92.97,9,23,1,3,91,2,7,5,10,No
56,Female,High School,Rajshahi,11,123163,16188.79,87.25,21,11,3,5,57,1,3,5,34,No
35,Male,Bachelors,Barisal,5,68677,10301.35,93.78,21,21,2,5,69,1,1,8,33,No
56,Male,Bachelors,Rajshahi,3,85012,14679.97,87.88,10,8,4,2,52,2,9,10,35,No
41,Male,Bachelors,Barisal,5,35760,3795.94,77.16,19,8,3,1,82,3,9,10,7,No
34,Female,Bachelors,Rajshahi,8,36584,6486.35,93.38,5,5,1,4,13,0,4,4,18,Yes
59,Female,Masters,Khulna,8,27106,2017.7,95.83,17,5,2,1,87,3,9,1,49,Yes
29,Female,High School,Rajshahi,14,38669,3504.68,97.59,20,7,4,3,84,3,7,5,32,No
41,Male,Masters,Dhaka,2,144487,8163.78,89.3,6,22,4,4,61,1,4,1,22,No
54,Male,Bachelors,Barisal,6,50223,5256.54,93.84,23,4,3,2,41,2,2,3,1,Yes
47,Female,High School,Dhaka,4,85666,9165.1,93.8,6,2,2,1,99,2,5,6,7,Yes
42,Other,Masters,Rajshahi,9,60706,10368.01,78.89,16,24,4,1,60,0,8,1,28,No
30,Male,Bachelors,Sylhet,10,93019,13763.98,79.11,16,19,3,4,19,2,10,10,41,No
45,Male,High School,Sylhet,2,86585,10001.29,76.77,12,2,0,2,21,3,10,3,6,No
58,Male,High School,Sylhet,8,52482,7757.74,83.0,16,16,4,2,91,2,6,7,48,No
38,Male,High School,Barisal,1,85369,4944.36,86.84,15,12,3,1,48,2,5,2,28,Yes
45,Female,Bachelors,Chittagong,11,59143,4556.42,99.95,6,15,0,1,89,3,4,6,30,No
42,Male,High School,Khulna,6,49240,7092.64,85.77,5,10,3,5,77,0,6,7,29,No
34,Male,Bachelors,Rajshahi,11,35015,5119.37,93.16,8,23,4,4,19,0,3,2,34,Yes
32,Male,High School,Chittagong,11,107164,17802.1,92.33,13,26,0,2,91,3,2,5,24,No
40,Male,Masters,Sylhet,14,88023,9722.14,80.11,11,6,3,3,82,2,1,10,46,No
32,Male,Masters,Rajshahi,12,76500,12116.31,76.46,14,24,2,4,95,2,9,10,3,Yes
34,Male,Masters,Chittagong,10,88925,13569.69,88.65,24,13,0,5,19,0,1,1,48,Yes
22,Male,High School,Dhaka,13,115979,22558.96,92.51,18,6,3,4,32,0,4,3,42,Yes
40,Female,Masters,Sylhet,1,121355,9983.82,99.96,5,23,2,1,86,0,6,1,37,Yes
33,Male,Bachelors,Chittagong,2,105596,14018.07,83.97,9,2,0,4,97,1,9,3,16,No
29,Male,Masters,Barisal,3,117973,16547.44,97.41,17,26,3,4,22,0,4,4,9,No
29,Other,Bachelors,Dhaka,9,74631,14911.06,84.55,10,14,4,4,57,2,7,5,0,No
33,Female,Bachelors,Sylhet,5,101190,8113.17,92.24,21,18,0,3,98,0,7,4,17,No
54,Female,Masters,Khulna,10,88652,11390.25,89.96,19,6,0,5,53,2,6,4,45,No
47,Male,High School,Sylhet,10,76087,7755.38,76.32,11,25,2,4,89,2,9,9,18,No
49,Male,Bachelors,Barisal,12,104789,13505.62,76.96,12,19,3,4,73,2,10,9,49,Yes
26,Male,Masters,Khulna,2,79909,6777.82,75.52,6,27,4,3,49,0,7,9,31,Yes
29,Male,Masters,Khulna,10,36565,2089.39,84.27,22,26,2,2,15,0,3,5,30,Yes
46,Male,PhD,Khulna,5,52597,7147.13,93.65,11,14,0,4,81,3,6,5,32,No
48,Female,Bachelors,Rajshahi,5,118304,11875.14,79.32,24,13,2,4,91,0,7,2,21,No
44,Male,Bachelors,Rajshahi,1,90623,7004.36,90.15,20,8,2,2,52,0,7,6,0,No
51,Male,High School,Khulna,3,34432,3394.66,82.22,23,5,2,4,41,0,6,2,40,Yes
44,Female,Bachelors,Dhaka,5,99300,5699.03,94.92,13,13,0,4,58,1,3,10,45,No
41,Male,Bachelors,Khulna,9,148693,28633.27,94.96,16,6,1,4,83,0,6,5,34,Yes
39,Female,Bachelors,Chittagong,10,90714,12443.44,94.39,18,22,2,5,96,1,2,5,43,Yes
39,Female,High School,Khulna,1,116837,20121.12,88.12,11,27,1,1,28,2,10,4,48,Yes
23,Female,Bachelors,Rajshahi,8,74314,8432.24,82.11,6,28,4,5,93,2,1,5,16,Yes
25,Other,Masters,Rajshahi,1,125944,23362.26,95.24,21,26,4,2,61,2,8,7,33,No
51,Male,PhD,Chittagong,9,66965,8203.06,79.65,15,27,4,5,61,2,3,10,28,No
54,Male,Masters,Chittagong,6,122449,16664.3,82.24,22,29,3,5,43,1,8,2,5,No
57,Female,Masters,Sylhet,1,109268,13524.0,79.6,16,19,0,3,68,1,3,1,0,Yes
39,Female,Bachelors,Dhaka,8,92957,14872.35,91.86,7,11,1,2,90,2,2,4,26,No
58,Male,PhD,Dhaka,5,68715,9276.42,92.16,18,27,3,2,14,0,8,7,11,Yes
40,Female,Bachelors,Dhaka,7,78450,7118.54,91.31,19,16,1,2,75,2,3,1,3,No
49,Male,Masters,Barisal,7,111062,7977.69,85.39,23,5,0,5,50,2,8,4,15,No
41,Female,Masters,Rajshahi,7,86902,12246.11,77.5,14,12,2,2,43,1,2,6,10,No
54,Male,Masters,Dhaka,6,53317,6578.09,97.78,13,17,3,3,63,2,4,6,19,No
33,Male,Bachelors,Sylhet,11,144191,9285.37,87.69,14,2,0,4,29,1,9,1,25,No
36,Female,High School,Sylhet,8,91753,10032.51,85.17,24,10,3,5,63,3,1,7,27,No
23,Male,High School,Dhaka,9,60242,7663.77,89.72,8,15,4,4,75,1,2,5,41,Yes
50,Male,High School,Chittagong,12,25929,4512.53,79.82,23,19,3,4,27,2,2,6,7,No
31,Male,High School,Sylhet,2,131262,8061.48,78.31,14,20,2,5,53,0,9,1,1,No
23,Other,High School,Chittagong,7,148196,15156.64,85.14,21,29,2,5,57,1,10,7,39,No
32,Female,Bachelors,Rajshahi,2,124806,21641.16,80.68,16,25,1,2,44,1,5,4,25,Yes
34,Female,Bachelors,Barisal,6,123724,18220.04,81.11,5,17,3,3,88,1,4,3,26,Yes
31,Female,Masters,Sylhet,2,38580,3606.99,97.31,15,19,4,5,48,2,10,4,32,No
35,Female,Bachelors,Chittagong,10,139144,24600.7,88.27,17,19,2,4,12,2,10,9,6,No
39,Male,Bachelors,Dhaka,6,129134,16011.85,87.09,5,13,1,5,28,1,4,5,45,No
30,Male,Masters,Rajshahi,2,120967,15090.97,92.24,5,13,4,3,96,0,7,5,35,No
49,Female,Bachelors,Khulna,1,45742,8987.76,98.79,20,16,4,1,92,2,3,8,20,Yes
24,Male,Masters,Khulna,7,42833,8226.83,77.8,11,22,4,4,27,0,9,7,48,No
41,Male,High School,Dhaka,3,121421,12601.06,95.84,14,21,0,1,92,3,5,3,33,No
27,Male,High School,Rajshahi,14,96347,6849.01,89.6,20,3,2,1,14,0,9,1,22,No
48,Male,Bachelors,Rajshahi,12,99155,9801.47,78.65,5,4,0,3,64,2,1,2,33,No
23,Female,High School,Rajshahi,14,114791,6264.43,82.43,13,27,0,5,22,1,10,3,39,No
50,Male,Bachelors,Rajshahi,13,115508,6135.23,87.06,10,7,2,1,43,3,8,1,6,Yes
59,Female,Bachelors,Khulna,4,38527,4212.09,92.28,19,3,3,2,97,0,2,1,25,No
24,Male,Bachelors,Chittagong,13,83139,15892.27,81.07,8,9,1,5,27,1,8,8,39,No
37,Male,High School,Rajshahi,6,139527,25213.03,88.37,19,8,2,4,77,3,4,8,48,Yes
51,Male,Bachelors,Chittagong,5,123410,15638.07,92.12,14,29,1,5,81,0,2,2,16,No
23,Female,Bachelors,Rajshahi,4,94585,12748.54,86.22,20,18,3,3,52,1,2,8,30,No
38,Female,Bachelors,Sylhet,9,66057,3361.64,96.58,17,21,2,3,74,3,6,2,38,No
33,Female,High School,Barisal,6,92439,7610.06,96.74,23,14,4,4,50,2,3,5,24,No
56,Female,High School,Sylhet,6,147337,7914.37,86.77,24,20,2,4,47,0,10,1,36,Yes
22,Female,High School,Barisal,2,143258,23376.97,99.32,8,28,3,4,47,0,3,9,14,No
36,Female,High School,Sylhet,6,69261,4976.19,76.89,24,29,0,3,22,3,9,4,1,No
47,Female,Masters,Rajshahi,7,95912,17298.41,75.08,20,5,2,5,31,0,5,10,10,No
58,Female,High School,Chittagong,8,25042,3668.62,84.52,15,3,4,1,38,1,7,2,31,Yes
42,Male,Masters,Barisal,14,47769,4032.32,90.03,19,10,2,1,18,0,5,1,29,No
52,Male,Masters,Khulna,8,92113,6784.86,90.73,15,11,0,2,77,0,2,6,16,No
46,Female,High School,Dhaka,9,102918,14834.98,86.91,15,17,2,3,26,1,8,8,23,No
44,Female,Bachelors,Barisal,10,47449,8784.02,78.12,7,8,4,4,46,1,9,4,44,Yes
45,Male,PhD,Barisal,11,63653,10041.52,79.26,21,9,3,5,73,2,2,1,3,No
59,Female,Masters,Khulna,13,53859,5508.81,96.3,9,8,4,3,76,1,2,1,49,No
49,Other,Bachelors,Rajshahi,12,33576,4637.1,96.7,17,20,3,2,13,0,4,6,45,No
42,Male,Masters,Sylhet,3,70874,6847.44,91.85,14,28,4,1,49,3,8,2,31,No
39,Female,Masters,Sylhet,10,102199,20426.76,91.61,9,2,1,5,25,0,5,5,18,No
57,Male,Bachelors,Chittagong,7,61345,9957.88,89.94,16,4,2,1,20,2,5,2,2,No
56,Male,Masters,Rajshahi,7,142926,20317.97,80.07,12,16,2,5,35,3,7,9,3,No
30,Male,Bachelors,Khulna,1,139446,15825.57,85.71,16,9,0,4,81,2,4,2,24,Yes
59,Male,Bachelors,Rajshahi,8,95780,13669.99,92.4,20,26,1,5,74,0,9,5,8,Yes
51,Female,PhD,Rajshahi,4,149576,15143.43,88.43,6,9,0,4,11,1,4,4,20,Yes
55,Male,Masters,Sylhet,5,125438,6815.01,75.46,7,21,2,3,54,3,8,1,22,No
53,Male,Bachelors,Khulna,14,94428,10317.51,98.84,22,5,0,1,52,0,3,10,45,No
24,Male,High School,Dhaka,6,117648,22302.78,96.12,21,26,3,5,12,3,6,9,28,No
24,Male,Bachelors,Barisal,3,29321,4220.62,81.51,6,3,1,5,43,2,1,3,29,Yes
49,Male,Masters,Sylhet,5,30776,1926.37,90.41,16,14,4,2,89,0,7,10,24,No
36,Female,Bachelors,Khulna,10,133888,24467.9,98.08,21,15,3,1,74,3,7,8,48,No
44,Male,PhD,Chittagong,5,41119,3714.33,77.4,10,6,4,3,73,0,2,4,28,No
32,Female,Masters,Barisal,1,55569,4810.35,87.58,21,16,0,4,16,0,5,9,33,Yes
53,Female,Bachelors,Barisal,3,63596,6013.87,86.41,6,23,2,3,44,2,4,5,13,No
57,Male,High School,Sylhet,3,77967,10648.76,85.26,12,28,3,2,31,2,10,2,21,No
54,Female,Bachelors,Chittagong,1,58063,7647.08,95.89,18,10,1,3,57,2,9,8,47,No
45,Male,Bachelors,Sylhet,13,123717,15305.29,84.52,10,14,4,4,41,1,2,4,15,Yes
55,Male,Bachelors,Rajshahi,7,47340,7462.23,76.59,13,12,3,1,35,3,3,2,10,No
49,Male,Bachelors,Khulna,1,100723,9818.54,76.65,5,9,2,2,15,2,1,6,13,No
58,Male,Bachelors,Chittagong,7,80430,13456.72,76.07,9,23,1,5,55,1,10,1,6,No
28,Male,Bachelors,Barisal,4,137620,10500.17,85.23,11,19,1,5,64,1,5,8,4,No
25,Female,Bachelors,Sylhet,9,31668,5301.01,92.96,13,12,4,1,84,3,3,9,39,Yes
58,Male,Bachelors,Barisal,7,105880,15836.63,80.09,18,13,3,3,64,3,4,7,28,No
22,Female,High School,Chittagong,5,33195,5061.61,91.16,13,23,3,5,94,2,4,9,16,No
22,Male,Bachelors,Barisal,7,107097,13090.79,92.18,8,13,1,2,66,1,6,2,29,No
41,Female,Bachelors,Sylhet,9,148625,22301.22,81.38,24,17,0,4,95,3,10,1,24,No
40,Male,Bachelors,Sylhet,10,127658,7910.91,90.01,19,2,1,3,72,3,7,7,13,No
50,Male,High School,Dhaka,6,82995,14750.92,92.12,8,20,2,4,10,3,7,4,41,No
31,Male,Masters,Barisal,1,112834,6581.84,86.67,7,23,3,3,30,3,8,10,21,No
39,Male,Bachelors,Dhaka,6,63250,4573.69,83.42,18,9,4,2,29,1,3,8,43,Yes
49,Male,Bachelors,Dhaka,1,41076,5607.63,90.48,13,21,3,4,82,0,5,3,4,No
56,Female,Masters,Barisal,13,40376,6496.97,99.45,23,8,1,2,38,3,10,7,39,No
52,Male,Bachelors,Chittagong,12,126575,7776.48,85.67,10,7,2,4,52,1,6,7,27,No
48,Female,Bachelors,Rajshahi,4,80839,15207.01,84.79,7,5,0,3,54,3,6,10,11,No
32,Female,PhD,Sylhet,14,89723,17589.4,86.61,22,29,3,2,74,1,8,9,35,No
59,Female,Masters,Khulna,8,68442,9642.97,76.91,20,19,1,3,12,2,5,4,12,No
26,Male,PhD,Dhaka,5,30392,3713.49,88.83,7,3,1,3,29,0,5,10,20,No
29,Male,Masters,Chittagong,5,139977,22565.59,83.22,6,13,1,4,90,1,1,1,31,Yes
55,Female,High School,Barisal,13,148682,14757.22,78.04,6,6,2,4,46,1,1,7,48,No
33,Female,High School,Chittagong,10,52106,6460.61,86.66,14,26,1,2,47,1,6,10,20,No
59,Male,Bachelors,Chittagong,11,104845,19650.33,75.08,19,11,1,5,83,3,10,6,36,No
22,Male,Bachelors,Barisal,8,49809,9630.49,85.04,7,4,1,1,54,2,10,1,37,No
52,Male,Bachelors,Khulna,8,140095,26486.41,77.64,12,3,3,4,51,3,5,9,8,No
25,Female,Masters,Barisal,1,25693,2296.11,75.61,22,4,1,3,55,2,10,10,36,No
26,Female,Bachelors,Khulna,13,124473,10564.07,95.61,15,3,2,1,69,0,6,8,1,No
51,Male,Bachelors,Barisal,13,119769,11336.1,97.91,11,13,3,2,22,3,9,10,2,No
45,Female,Masters,Dhaka,5,84821,9855.92,80.19,23,15,1,1,40,1,8,4,42,No
24,Female,Masters,Khulna,12,99159,9630.83,88.48,11,12,0,1,77,0,7,5,9,No
32,Male,Bachelors,Dhaka,5,131086,13912.41,81.95,6,15,2,5,71,3,7,8,34,Yes
25,Female,Masters,Khulna,8,137160,19626.98,87.34,10,26,0,5,58,2,6,2,8,Yes
47,Female,Masters,Khulna,1,99710,16390.22,85.92,9,11,2,1,27,3,6,6,39,No
48,Male,Bachelors,Barisal,7,36352,5828.45,81.73,18,11,0,5,84,3,1,10,47,No
48,Female,High School,Khulna,7,77196,13290.34,92.51,22,13,1,5,62,1,7,2,31,No
27,Male,High School,Dhaka,13,96066,5267.07,78.16,8,12,0,1,27,1,5,8,20,No
36,Male,Bachelors,Barisal,9,29992,1714.34,76.33,8,6,0,4,60,0,7,5,33,Yes
51,Male,Bachelors,Sylhet,2,78076,13148.58,94.19,17,29,2,5,50,1,6,10,24,No
58,Male,PhD,Dhaka,3,48354,6284.17,91.65,5,23,1,1,76,3,8,3,41,No
58,Male,Masters,Sylhet,4,28312,3870.85,87.46,24,20,2,4,74,3,3,2,31,No
58,Male,Masters,Chittagong,1,70833,4100.38,86.69,9,19,1,5,92,2,8,4,45,Yes
56,Female,PhD,Barisal,7,29318,2588.69,87.44,7,19,4,1,15,3,7,8,36,Yes
44,Male,Masters,Chittagong,14,137363,20021.09,85.93,23,27,3,5,83,0,1,1,21,No
27,Female,Bachelors,Barisal,10,124992,22358.23,84.82,17,3,3,4,46,0,3,10,24,No
25,Male,High School,Barisal,3,91003,17067.39,87.49,11,16,2,1,21,1,10,3,0,No
39,Female,Masters,Dhaka,3,52192,6527.28,88.21,14,9,1,4,90,2,4,1,44,Yes
30,Female,Bachelors,Sylhet,3,132841,17511.25,92.3,7,27,0,3,11,3,9,2,35,Yes
50,Male,Bachelors,Barisal,8,125726,21996.7,92.78,6,27,3,2,62,1,6,10,20,No
34,Female,Bachelors,Sylhet,9,114199,14919.38,84.44,11,14,2,3,34,3,7,7,40,No
38,Male,Masters,Barisal,10,121782,15530.71,85.34,13,28,2,5,37,0,5,1,15,Yes
53,Female,Bachelors,Sylhet,13,144195,26786.04,84.34,16,3,2,4,54,0,3,9,31,No
43,Male,Masters,Chittagong,14,137908,23236.11,88.41,14,3,1,1,46,2,5,8,20,No
25,Female,Bachelors,Dhaka,2,62489,11645.5,86.33,23,24,2,4,26,3,7,1,27,Yes
26,Female,Bachelors,Barisal,10,145059,12001.75,97.24,17,20,4,5,78,3,9,10,18,Yes
58,Male,High School,Rajshahi,10,132507,17047.86,92.41,14,7,0,1,65,0,9,1,13,No
34,Male,Masters,Sylhet,1,65309,11518.6,97.47,9,19,2,3,67,2,8,2,22,No
55,Female,High School,Sylhet,14,133173,8878.93,92.73,19,24,1,4,92,1,5,2,23,No
43,Male,Masters,Rajshahi,9,53273,9013.76,99.27,7,3,0,2,13,2,7,6,19,No
44,Male,High School,Dhaka,6,72553,5618.94,90.89,12,21,0,5,64,1,4,1,31,Yes
24,Male,Bachelors,Sylhet,14,54473,9326.75,99.09,10,1,3,5,58,1,10,4,39,Yes
55,Male,Bachelors,Dhaka,9,86410,12252.95,78.95,23,12,2,4,47,0,5,7,9,Yes
53,Other,Bachelors,Sylhet,6,149772,11829.8,76.31,21,21,2,3,54,1,4,9,0,No
42,Male,High School,Khulna,2,38679,4680.28,89.48,14,6,1,3,39,3,3,10,30,No
42,Male,Bachelors,Sylhet,1,117981,17966.83,99.59,5,7,4,2,46,0,1,3,36,No
32,Female,Masters,Khulna,14,70310,10200.43,85.44,17,2,4,2,65,2,5,4,14,No
25,Female,Bachelors,Barisal,8,108406,12367.72,80.3,14,18,3,4,36,2,2,5,39,No
22,Male,High School,Dhaka,3,85683,15843.21,88.04,16,25,4,1,41,1,6,5,30,Yes
49,Male,Masters,Sylhet,1,137765,17618.7,91.22,6,15,1,3,20,3,5,2,27,Yes
45,Female,High School,Chittagong,8,50992,6418.88,82.88,14,15,3,1,67,2,2,5,9,Yes
56,Female,Bachelors,Chittagong,12,54433,3229.92,92.87,5,10,2,1,86,1,8,10,5,No
34,Male,Bachelors,Rajshahi,1,101574,19128.22,99.38,5,17,4,4,44,2,5,1,14,Yes
55,Male,Bachelors,Chittagong,8,50933,3899.81,97.42,24,18,1,2,26,3,2,7,46,No
32,Male,Bachelors,Khulna,1,70020,9050.2,82.29,19,18,1,1,39,1,1,5,26,No
57,Male,PhD,Chittagong,9,54236,9249.14,83.17,5,29,2,4,27,3,2,6,9,Yes
38,Male,Bachelors,Chittagong,14,83735,6892.9,84.29,13,15,1,2,39,1,1,9,20,No
56,Female,Bachelors,Chittagong,9,34770,4489.02,84.86,11,26,3,1,99,3,10,3,18,Yes
39,Male,Bachelors,Sylhet,12,94285,8118.2,77.51,20,23,3,1,25,2,10,1,3,Yes
43,Female,Masters,Rajshahi,13,135121,22153.66,94.05,20,6,0,2,84,2,3,8,21,Yes
45,Male,Bachelors,Dhaka,9,147747,19894.31,84.13,17,9,2,2,63,3,3,2,37,Yes
40,Female,Masters,Rajshahi,3,60271,10752.13,97.0,14,11,1,5,13,2,10,2,14,No
58,Female,Masters,Khulna,4,98391,18122.02,98.17,22,15,4,5,24,2,1,10,5,Yes
42,Male,Masters,Sylhet,5,136682,20134.63,75.61,13,23,3,4,85,1,7,4,49,Yes
29,Male,Masters,Barisal,6,134633,21380.89,99.71,16,3,2,4,36,3,10,5,10,No
49,Male,High School,Sylhet,9,48439,6412.5,92.75,17,19,2,3,13,1,7,1,43,Yes
26,Female,Masters,Chittagong,13,120826,13008.65,88.01,15,1,3,5,44,2,9,3,29,No
38,Female,Bachelors,Chittagong,11,36101,5314.71,84.74,19,24,0,2,94,2,5,8,39,No
58,Male,Masters,Khulna,12,117776,21934.99,87.96,14,17,2,5,72,0,4,6,23,No
57,Male,Bachelors,Barisal,4,107319,12073.61,83.12,14,11,1,4,75,3,5,3,21,No
