Age,Gender,Educational Qualification,Location,Tenure,Monthly Salary,Incentive Earnings,Attendance %,Leave Utilization,Distance from Workplace,Number of Transfers,Performance Rating,Training Hours,Promotion History,Manager Effectiveness Score,Employee Engagement Score,Overtime Hours,Previous Attrition Label
52,Female,High School,Dhaka,6,106659,17385.93,76.82,5,11,1,3,57,3,4,10,1,No
48,Female,Masters,Sylhet,12,118146,13522.41,75.44,14,8,1,3,42,1,9,10,16,No
37,Female,High School,Barisal,13,72578,3806.94,87.97,14,21,0,3,42,2,4,5,9,No
40,Female,High School,Dhaka,8,26046,3525.2,95.82,16,19,2,5,80,0,1,9,46,Yes
41,Male,Bachelors,Dhaka,3,144075,21501.25,88.8,15,11,3,3,52,2,5,4,45,Yes
22,Male,Masters,Dhaka,9,38442,6265.47,94.28,23,4,2,3,93,3,9,6,45,Yes
23,Male,High School,Rajshahi,2,31014,2342.93,90.79,15,18,0,5,10,0,8,2,41,Yes
45,Male,Masters,Rajshahi,7,140541,11760.11,92.49,13,2,1,3,68,2,6,1,26,No
38,Female,Bachelors,Sylhet,13,33217,3706.01,91.81,9,15,4,4,88,1,4,2,27,No
34,Female,Bachelors,Chittagong,1,38630,2975.46,99.75,24,2,1,5,88,3,5,10,35,No
33,Male,High School,Barisal,2,77255,15167.9,92.36,18,20,2,2,68,1,4,9,23,No
56,Male,Masters,Chittagong,5,119816,6964.05,96.34,14,14,3,4,86,3,2,7,14,No
52,Female,Bachelors,Barisal,9,99448,15085.06,95.95,10,9,4,2,52,1,10,9,7,No
38,Male,Bachelors,Chittagong,8,115164,22099.8,89.76,19,29,4,5,80,3,6,10,30,No
55,Male,Bachelors,Sylhet,5,144503,20062.48,83.99,24,22,3,5,70,3,8,10,42,Yes
22,Female,Masters,Chittagong,11,115447,22705.0,82.57,8,24,0,5,91,1,3,6,31,No
29,Male,Bachelors,Sylhet,5,147130,14397.34,81.99,21,13,1,3,15,0,8,6,18,No
44,Female,High School,Dhaka,10,72444,13692.75,91.78,21,15,2,5,61,0,1,6,20,No
57,Other,High School,Khulna,9,117311,20092.59,77.23,22,19,0,3,56,2,3,9,12,No
27,Male,Masters,Rajshahi,13,111910,6266.57,83.96,19,28,1,2,56,1,6,2,6,Yes
57,Male,Masters,Chittagong,2,47152,3280.26,94.81,20,7,0,2,23,1,5,1,20,No
30,Male,Bachelors,Sylhet,10,24995,3566.83,92.49,19,9,0,4,47,3,6,10,17,No
46,Female,Masters,Dhaka,13,127917,24478.69,97.87,9,12,3,3,20,1,7,1,32,No
25,Male,Bachelors,Khulna,1,135743,24459.78,82.82,9,27,4,3,19,1,8,5,30,No
29,Male,Bachelors,Sylhet,3,105168,16420.24,77.14,14,7,0,5,35,1,2,1,43,Yes
57,Male,High School,Dhaka,4,109323,20267.54,82.36,20,19,4,2,76,2,4,9,37,No
57,Male,Bachelors,Rajshahi,10,99248,5893.28,93.72,16,27,3,3,20,0,3,1,14,No
29,Female,Masters,Chittagong,14,145993,13286.79,84.75,16,15,0,2,43,0,9,10,26,No
37,Other,Bachelors,Chittagong,9,67311,13310.97,89.56,17,18,2,3,41,2,9,7,44,Yes
40,Male,Bachelors,Rajshahi,13,42913,4533.4,85.63,23,16,1,5,98,0,3,3,45,Yes
58,Female,Masters,Sylhet,3,112110,11703.32,95.99,6,29,2,4,43,1,8,2,25,No
24,Female,Bachelors,Sylhet,12,70001,7161.27,93.5,22,24,1,1,33,1,9,6,38,No
29,Other,Masters,Chittagong,14,54515,4128.83,90.89,5,17,4,2,49,3,6,6,44,Yes
59,Male,Bachelors,Khulna,14,88600,13180.54,91.77,23,28,1,4,75,1,2,10,2,Yes
55,Female,PhD,Khulna,13,124707,10811.46,86.99,8,28,3,2,59,1,2,1,45,Yes
26,Female,Bachelors,Sylhet,4,85169,15462.87,85.31,15,12,3,5,22,1,4,9,17,No
23,Male,PhD,Khulna,12,128205,13710.65,93.09,8,23,0,3,72,0,7,5,46,Yes
26,Female,Masters,Sylhet,14,44687,8637.14,82.29,22,4,4,5,37,0,9,2,40,No
48,Male,Bachelors,Chittagong,13,23951,2247.12,75.36,23,10,4,4,50,2,4,8,21,No
56,Female,Bachelors,Khulna,6,121910,12866.81,76.89,18,4,3,4,51,2,8,6,28,No
41,Female,Bachelors,Rajshahi,2,43393,3494.33,81.83,8,10,3,1,13,2,3,4,11,No
35,Other,Masters,Khulna,7,46171,8351.08,89.16,21,9,0,1,20,3,10,5,11,No
24,Male,Masters,Barisal,8,126651,22716.11,90.51,9,1,3,2,13,3,3,8,2,No
55,Male,High School,Barisal,5,45304,4160.96,87.09,16,13,4,2,47,2,7,7,40,No
55,Female,Masters,Khulna,11,147768,17214.24,89.42,7,17,1,4,36,2,3,5,7,No
22,Female,High School,Chittagong,10,37695,4727.87,90.2,20,20,3,3,30,2,2,2,28,No
25,Male,High School,Chittagong,11,66260,7587.86,84.69,9,28,1,2,75,2,8,7,42,Yes
42,Male,High School,Barisal,9,137892,24332.75,81.75,7,21,4,5,11,0,2,6,7,No
24,Female,Bachelors,Rajshahi,3,44228,6052.88,91.95,9,1,3,4,57,3,6,6,16,No
33,Female,Bachelors,Sylhet,2,83838,5435.43,93.89,12,14,0,4,94,3,10,6,42,Yes
25,Male,Bachelors,Khulna,5,44172,4403.18,88.02,17,10,1,5,31,3,3,10,9,No
26,Male,Bachelors,Sylhet,5,75935,10663.99,90.8,22,22,4,2,55,0,10,9,2,No
46,Male,High School,Rajshahi,14,26532,2465.65,93.13,19,7,3,4,26,0,7,5,36,No
29,Female,Bachelors,Khulna,10,141476,9018.47,83.36,14,21,4,1,53,0,3,6,47,Yes
42,Female,Masters,Chittagong,13,107638,9120.61,94.43,7,11,1,4,55,2,9,7,24,No
41,Male,High School,Khulna,10,84324,6066.55,85.9,11,25,0,2,52,1,7,2,47,Yes
55,Male,Bachelors,Sylhet,2,56118,3297.76,98.72,7,12,4,1,30,0,9,6,47,Yes
26,Other,Bachelors,Khulna,8,104084,11703.18,76.12,9,17,4,2,93,1,9,3,36,No
40,Female,Masters,Sylhet,3,24550,1304.02,76.53,21,10,1,1,75,2,10,2,42,Yes
39,Female,Bachelors,Rajshahi,6,39191,7497.61,82.71,11,1,2,2,64,3,9,5,46,Yes
22,Female,Bachelors,Rajshahi,5,25002,3127.01,98.67,23,1,4,4,43,0,8,7,25,No
54,Female,Masters,Dhaka,12,20118,1249.75,86.05,7,16,0,1,12,2,8,4,21,Yes
30,Male,PhD,Khulna,3,113528,20775.81,98.36,18,24,4,1,88,2,5,2,11,No
34,Other,Bachelors,Khulna,12,144768,16389.21,84.87,18,10,0,3,33,0,9,5,43,Yes
57,Male,Bachelors,Khulna,9,93995,5856.84,81.17,12,22,4,5,69,2,3,10,25,No
42,Female,Bachelors,Sylhet,2,53950,6542.54,75.65,9,16,4,5,84,0,6,8,47,Yes
32,Male,Bachelors,Barisal,5,36723,3199.01,99.88,15,16,0,5,61,2,8,4,14,No
45,Female,Bachelors,Chittagong,1,143932,9811.22,90.88,22,3,4,3,19,1,9,9,3,No
24,Male,Bachelors,Sylhet,3,59329,6262.87,96.53,22,10,4,4,12,1,1,2,28,No
52,Other,High School,Barisal,14,21366,1871.46,93.35,20,20,3,5,59,3,5,4,33,No
42,Male,Masters,Rajshahi,7,148054,10011.5,87.35,6,19,3,3,40,2,5,3,32,No
30,Female,High School,Barisal,3,30864,6072.52,75.02,8,26,0,4,51,2,1,10,3,Yes
35,Female,High School,Rajshahi,7,138158,20469.75,95.01,16,2,4,3,26,2,5,10,21,No
40,Female,Bachelors,Barisal,9,68718,12103.79,86.78,15,19,3,4,83,1,3,2,40,No
58,Female,Bachelors,Rajshahi,1,39741,6566.88,93.36,15,12,3,2,90,0,9,5,23,No
34,Male,Bachelors,Sylhet,3,118197,19750.88,91.99,15,6,4,4,81,1,3,9,3,No
37,Female,Bachelors,Dhaka,12,41747,4615.13,91.9,23,14,4,3,53,1,4,2,3,No
33,Male,Bachelors,Chittagong,13,58679,11389.72,96.79,10,15,2,3,50,2,1,1,15,No
30,Male,High School,Dhaka,14,96703,12401.33,96.97,13,1,4,1,93,1,9,5,29,No
44,Male,Bachelors,Khulna,2,43270,4457.55,76.69,16,2,1,1,10,1,7,7,30,No
40,Male,Masters,Sylhet,3,120843,9472.7,99.69,20,23,4,4,28,1,1,3,26,No
48,Male,High School,Rajshahi,14,131713,13081.46,87.42,22,6,1,2,71,1,7,4,27,No
40,Male,Masters,Dhaka,2,118696,17472.88,78.4,9,5,0,4,75,3,2,6,45,Yes
49,Female,Bachelors,Khulna,14,43082,6637.87,94.49,9,19,1,1,71,3,4,9,4,No
27,Female,Bachelors,Barisal,6,84742,9073.25,90.76,23,6,0,3,45,2,5,2,12,No
22,Female,Masters,Khulna,1,27169,4398.6,80.25,5,19,2,4,68,1,8,7,48,Yes
44,Female,Bachelors,Khulna,11,69161,13612.29,86.96,19,19,0,2,46,1,8,5,9,No
43,Female,Bachelors,Sylhet,9,21325,3498.44,77.71,18,16,2,2,90,1,10,6,22,Yes
26,Male,PhD,Chittagong,12,34204,2802.79,93.0,14,14,2,1,93,3,8,8,6,No
30,Male,Bachelors,Khulna,12,63665,5817.1,90.4,14,9,2,5,36,0,4,2,20,No
43,Female,Bachelors,Chittagong,1,120530,8117.9,80.44,13,17,0,2,51,0,8,2,42,Yes
35,Female,Bachelors,Khulna,11,90286,6545.02,90.35,9,10,3,4,80,0,3,9,40,No
31,Male,Masters,Khulna,12,51586,7631.65,81.6,18,4,0,5,53,0,4,4,17,No
37,Male,Bachelors,Khulna,9,62564,3713.64,81.95,5,12,2,5,78,3,9,5,26,No
50,Other,Masters,Khulna,13,125147,21796.74,92.06,12,3,0,3,66,2,10,2,23,No
53,Other,Masters,Barisal,11,72946,12164.11,78.02,17,11,4,1,67,3,4,10,6,No
51,Male,Bachelors,Barisal,3,103655,10937.24,80.33,20,27,0,5,31,0,6,4,9,No
41,Female,Bachelors,Sylhet,11,60800,4804.98,93.06,20,4,2,4,34,1,2,10,0,No
32,Male,Bachelors,Dhaka,5,23765,4052.48,96.05,19,9,4,2,52,1,10,7,36,No
29,Female,Bachelors,Rajshahi,12,65846,11234.42,94.41,22,7,2,4,26,1,3,1,41,Yes
27,Female,Bachelors,Chittagong,11,19232,1644.03,96.16,8,27,4,2,38,3,9,10,14,Yes
58,Female,High School,Dhaka,13,69156,10455.05,83.84,23,27,4,3,11,0,6,1,1,No
40,Male,Masters,Dhaka,11,104591,20468.51,96.03,21,16,1,4,23,0,5,3,23,No
43,Male,PhD,Chittagong,4,21400,2985.68,94.1,15,3,1,1,66,2,4,3,29,Yes
55,Female,Bachelors,Barisal,5,35971,5951.94,84.74,19,19,4,4,64,2,8,1,21,No
43,Male,Bachelors,Khulna,14,82063,10407.22,83.88,23,21,2,5,39,0,8,3,35,No
55,Male,Masters,Rajshahi,4,133075,10933.37,91.84,20,9,2,1,59,0,5,3,30,No
42,Male,Masters,Chittagong,2,21093,1691.56,84.57,17,22,3,1,97,2,6,9,27,Yes
46,Male,Masters,Rajshahi,12,88182,4412.69,81.75,22,21,4,1,21,1,2,2,19,Yes
56,Male,Bachelors,Sylhet,11,149345,20565.77,91.27,11,4,2,1,36,1,4,6,47,Yes
58,Female,Bachelors,Khulna,1,61986,10659.71,88.89,7,26,3,1,91,1,10,6,32,Yes
36,Female,Masters,Dhaka,5,48494,3394.17,89.3,24,27,3,2,71,0,8,1,14,Yes
54,Other,Bachelors,Chittagong,3,98551,18393.69,83.84,16,3,1,1,22,0,9,1,42,Yes
58,Male,Masters,Sylhet,13,81601,7865.83,99.71,6,28,2,5,38,1,9,7,10,No
30,Male,Masters,Sylhet,9,25716,2676.37,90.2,17,23,4,1,34,1,7,9,39,No
35,Male,Bachelors,Dhaka,13,99547,7019.81,89.05,16,21,3,4,25,1,6,5,29,No
48,Female,Masters,Dhaka,14,121366,9303.95,99.4,17,23,1,2,38,3,9,10,41,Yes
52,Male,Bachelors,Khulna,13,58205,11287.54,90.57,5,19,4,1,61,3,7,5,24,No
22,Male,Masters,Chittagong,12,17339,1634.19,75.97,18,12,1,5,97,3,6,9,32,No
45,Male,High School,Sylhet,1,129350,11860.74,81.04,17,9,3,1,52,3,2,7,25,Yes
22,Male,Bachelors,Sylhet,2,80385,7066.15,95.42,8,24,2,1,17,1,3,9,36,No
53,Male,High School,Khulna,3,22746,4131.12,76.73,11,11,1,1,65,0,8,8,12,No
46,Female,Bachelors,Dhaka,10,70952,5989.9,89.9,6,13,3,3,50,3,7,7,9,No
53,Male,High School,Rajshahi,11,59095,9052.65,76.96,6,6,0,2,44,0,3,8,17,No
57,Male,Bachelors,Barisal,5,122622,22872.19,84.43,10,11,1,4,51,1,5,6,9,No
42,Male,Masters,Dhaka,5,84987,8197.59,92.56,17,14,1,4,35,2,4,10,46,Yes
49,Female,Bachelors,Sylhet,11,86031,10941.61,87.81,23,24,1,4,72,3,8,7,5,No
34,Female,Masters,Khulna,10,125207,24401.32,97.05,20,9,2,3,51,1,1,6,30,No
34,Male,Bachelors,Sylhet,14,63130,3848.25,82.76,12,16,3,5,96,1,5,7,27,No
41,Female,Bachelors,Barisal,14,95441,7925.44,97.97,15,9,0,4,59,3,4,7,6,No
33,Male,Masters,Sylhet,2,129803,7531.28,78.85,14,12,1,1,19,0,4,2,19,No
59,Female,Bachelors,Rajshahi,11,76864,8367.15,95.81,11,18,0,5,26,0,6,10,25,No
30,Female,Bachelors,Dhaka,7,87179,11644.51,92.38,19,26,1,3,59,3,10,7,32,No
50,Male,Masters,Sylhet,5,36252,6511.88,89.79,19,1,4,4,53,2,7,8,14,No
24,Male,Bachelors,Chittagong,5,60528,6058.48,75.97,23,23,4,4,99,3,7,3,7,No
22,Male,Bachelors,Dhaka,9,20183,2011.07,83.7,22,17,0,4,85,2,3,4,36,No
48,Female,Bachelors,Dhaka,7,110557,12508.68,91.63,14,1,3,4,51,3,1,10,26,No
35,Male,Bachelors,Dhaka,3,22158,2163.59,76.01,7,11,2,3,33,3,3,8,1,No
26,Male,Bachelors,Rajshahi,7,97867,7740.42,92.28,9,26,3,4,73,3,7,6,28,No
35,Male,Bachelors,Sylhet,12,135291,24705.41,96.14,8,15,2,1,27,1,4,3,3,No
30,Male,PhD,Rajshahi,4,101420,16155.6,98.99,19,3,4,4,13,3,1,8,49,Yes
41,Female,Masters,Rajshahi,11,121376,10879.51,80.17,5,11,3,2,42,3,6,9,0,No
37,Male,Masters,Rajshahi,5,71614,7876.77,98.84,15,10,3,3,93,2,1,8,9,No
42,Female,Bachelors,Khulna,7,28400,4479.59,90.89,6,23,1,5,90,2,6,4,34,No
22,Male,High School,Barisal,13,115818,20118.83,80.47,9,3,1,3,80,0,5,9,19,No
50,Female,Masters,Rajshahi,7,36732,7075.84,85.21,24,22,2,2,27,3,9,9,8,No
38,Female,Bachelors,Khulna,7,107948,8979.12,78.54,19,18,4,2,21,2,5,8,13,No
28,Female,PhD,Barisal,8,111705,6205.92,88.87,16,6,0,5,30,1,5,6,11,No
48,Male,Bachelors,Barisal,4,54001,2817.72,98.06,13,7,0,1,41,2,2,3,19,Yes
26,Male,Bachelors,Barisal,3,36961,5228.11,90.55,7,24,3,5,56,3,8,7,1,No
47,Male,Bachelors,Khulna,12,51040,4320.77,99.99,22,21,0,4,30,1,6,10,1,No
37,Female,Bachelors,Khulna,13,21581,1137.39,97.31,12,8,1,2,23,2,9,6,44,Yes
50,Female,High School,Chittagong,7,92339,14067.04,90.99,6,11,1,3,93,2,5,1,41,Yes
36,Male,High School,Rajshahi,5,143081,18187.84,97.52,22,11,2,2,92,0,4,10,44,Yes
50,Female,Bachelors,Dhaka,5,114324,9619.0,83.96,15,23,3,2,37,2,8,1,20,No
34,Female,Bachelors,Rajshahi,9,104534,15870.58,95.32,20,21,4,4,62,1,2,2,0,No
39,Male,High School,Dhaka,7,53147,4496.72,88.63,15,16,3,1,49,3,2,5,41,Yes
24,Male,Bachelors,Chittagong,13,22891,3245.2,85.53,15,17,2,3,58,3,6,2,36,No
40,Male,Masters,Chittagong,5,67905,7594.3,89.19,21,13,0,4,50,0,9,3,10,No
54,Male,Bachelors,Rajshahi,6,66126,10608.43,85.55,22,11,4,2,95,0,4,10,23,No
53,Male,High School,Barisal,11,69392,4870.1,77.16,23,21,0,3,79,0,10,2,38,No
25,Male,Bachelors,Chittagong,5,62254,4559.2,75.84,24,27,0,4,61,1,3,4,47,Yes
46,Male,Bachelors,Khulna,13,30502,4840.09,94.09,10,26,4,1,88,2,8,2,24,Yes
32,Female,Bachelors,Khulna,12,99726,13286.52,87.38,13,9,0,3,42,0,7,9,11,No
49,Male,Bachelors,Barisal,10,93693,8122.4,88.97,18,22,0,4,79,0,7,8,47,Yes
39,Female,Masters,Khulna,4,134424,10253.29,79.88,19,27,1,4,15,3,7,1,42,Yes
36,Female,Bachelors,Chittagong,5,146507,21626.17,84.36,6,23,0,2,50,2,3,4,43,Yes
49,Male,Bachelors,Rajshahi,4,59324,4493.74,82.51,11,14,2,4,49,3,10,4,20,No
46,Female,High School,Rajshahi,8,17961,2481.83,80.55,18,14,4,2,10,2,3,8,40,Yes
31,Male,Bachelors,Sylhet,13,146409,25193.21,96.64,20,29,4,4,69,0,2,1,44,Yes
43,Male,Bachelors,Barisal,4,37539,6729.38,91.75,5,23,3,5,88,2,10,10,43,Yes
46,Male,PhD,Rajshahi,12,60708,10916.41,98.02,21,2,2,2,97,3,1,8,32,Yes
27,Other,Bachelors,Rajshahi,13,77974,6916.01,83.97,15,14,3,4,41,1,9,4,4,No
55,Female,Bachelors,Khulna,8,28866,2461.47,77.85,17,8,3,4,40,1,2,7,45,Yes
33,Female,Bachelors,Khulna,7,43863,3444.92,95.4,5,2,1,5,43,2,3,6,5,No
52,Female,Masters,Khulna,4,29009,5532.92,82.62,19,22,0,1,80,3,3,3,24,No
24,Female,Bachelors,Chittagong,9,61070,9011.08,84.75,9,22,4,3,57,1,6,3,13,No
27,Male,Bachelors,Barisal,8,34014,5855.36,75.32,23,24,2,5,63,2,4,9,46,Yes
40,Female,Bachelors,Rajshahi,9,85653,14361.72,86.57,15,12,1,5,30,0,7,3,14,No
28,Male,High School,Sylhet,7,80002,7659.6,90.77,20,16,1,2,82,3,1,1,43,Yes
36,Male,Masters,Chittagong,11,148781,10954.67,87.14,12,21,4,4,66,1,5,7,2,No
57,Male,High School,Sylhet,13,82202,15053.4,84.53,9,11,3,3,43,2,8,1,2,No
22,Male,High School,Barisal,1,92995,16220.42,82.36,8,4,0,5,47,0,9,9,15,No
30,Female,Bachelors,Sylhet,3,111661,13379.82,95.84,11,8,0,4,72,2,4,7,25,No
26,Other,Bachelors,Rajshahi,8,125589,12825.92,88.09,7,20,2,3,80,2,1,7,15,No
32,Male,Masters,Dhaka,6,96363,17278.59,83.36,22,14,1,3,39,2,8,2,33,No
40,Female,Bachelors,Dhaka,6,127538,21560.14,80.13,12,12,3,2,82,1,2,8,14,Yes
56,Male,Masters,Chittagong,12,52208,6534.48,95.37,7,2,0,5,24,2,9,8,13,No
30,Female,Bachelors,Sylhet,7,92383,17008.9,83.31,20,16,2,3,44,0,8,2,0,No
41,Male,Masters,Khulna,11,72991,8847.39,88.64,9,4,2,5,10,2,3,5,44,Yes
49,Male,Bachelors,Chittagong,8,143482,22802.94,82.49,24,7,3,5,96,2,9,3,42,Yes
53,Female,Bachelors,Chittagong,5,120379,16319.67,87.56,22,11,2,1,96,3,1,5,43,Yes
38,Male,Masters,Rajshahi,3,112870,15404.52,78.81,22,25,4,4,34,1,5,10,35,No
59,Female,Masters,Khulna,6,55021,10301.83,96.61,12,5,1,4,33,0,2,10,0,No
49,Male,Bachelors,Sylhet,1,109149,13338.77,79.39,15,8,2,1,80,1,3,10,44,Yes
48,Other,Bachelors,Chittagong,10,37424,5857.16,95.36,17,17,2,4,37,0,8,7,24,No
55,Female,Bachelors,Sylhet,7,107826,6700.54,79.59,16,5,4,5,84,1,4,7,20,No
31,Female,Bachelors,Rajshahi,13,119968,14794.85,76.94,10,5,3,3,14,2,4,8,0,No
28,Female,Bachelors,Rajshahi,6,129966,8872.63,87.48,24,1,0,5,36,2,5,5,42,Yes
37,Male,Bachelors,Khulna,6,94203,16081.98,76.01,21,1,4,5,10,0,4,7,6,No
28,Female,Masters,Rajshahi,6,31222,3803.55,86.24,12,3,0,2,91,2,2,5,15,Yes
39,Male,Bachelors,Khulna,8,114033,15292.52,85.98,15,1,2,2,23,1,9,2,36,No
46,Female,Bachelors,Dhaka,5,79618,9116.25,81.58,19,24,1,5,86,0,2,1,30,No
41,Male,High School,Sylhet,8,48432,9508.44,90.55,19,27,3,5,14,1,9,9,36,No
23,Female,Bachelors,Barisal,11,133004,19029.88,82.46,15,24,2,3,83,1,2,4,45,Yes
45,Male,Bachelors,Barisal,9,103052,20269.37,84.61,12,28,4,3,76,0,3,9,23,No
57,Female,Masters,Sylhet,10,26041,3519.98,81.26,14,17,2,5,96,1,3,6,36,No
47,Male,High School,Sylhet,5,141772,16430.94,78.93,14,2,0,3,76,1,4,2,3,No
33,Female,Bachelors,Sylhet,10,101924,5445.7,79.79,13,15,2,5,44,2,1,4,39,No
25,Male,Masters,Khulna,11,119370,12325.06,95.56,11,8,2,1,82,0,7,2,41,Yes
49,Male,Bachelors,Dhaka,1,129973,13088.87,98.03,22,1,0,1,90,3,5,10,1,No
30,Male,High School,Khulna,2,98323,19371.49,84.26,24,20,3,2,99,2,1,7,14,Yes
44,Female,Masters,Dhaka,4,70064,13233.95,89.15,20,20,4,1,40,2,2,10,13,Yes
54,Female,Bachelors,Dhaka,8,136536,18641.8,96.84,14,9,0,3,26,3,1,5,48,Yes
34,Female,Bachelors,Khulna,8,43734,8694.26,97.17,15,22,1,3,82,1,1,6,5,No
27,Male,Bachelors,Khulna,2,43529,6683.17,79.34,9,25,1,1,78,3,10,1,6,No
44,Male,Bachelors,Sylhet,5,48804,4728.51,78.8,14,21,3,1,97,2,1,9,45,Yes
27,Female,Bachelors,Rajshahi,14,41767,6899.77,84.39,10,22,0,5,44,1,2,3,34,No
29,Male,Masters,Barisal,5,87127,10903.45,82.61,6,25,0,5,92,2,3,8,23,No
55,Female,Bachelors,Barisal,6,113868,11078.98,79.05,18,3,4,4,33,2,2,9,47,Yes
47,Male,High School,Khulna,5,67426,9240.1,80.82,9,14,4,4,24,0,7,8,24,No
28,Female,Masters,Barisal,9,45421,4131.25,92.04,10,26,0,3,45,3,3,8,42,Yes
26,Male,Bachelors,Chittagong,8,26469,3010.5,76.92,16,1,4,3,11,0,8,10,46,Yes
25,Other,Bachelors,Sylhet,1,51881,2767.12,86.28,20,21,0,5,10,1,6,9,16,No
23,Male,Bachelors,Rajshahi,6,133130,24623.52,92.67,9,7,4,3,21,3,1,7,40,No
38,Female,Masters,Rajshahi,8,42060,2998.45,82.76,12,19,4,5,72,1,3,1,32,No
58,Male,Bachelors,Dhaka,10,59577,8643.37,83.49,13,17,0,5,69,1,4,8,44,Yes
37,Female,Bachelors,Dhaka,2,106614,7732.59,80.56,12,2,3,3,65,3,1,10,25,No
39,Female,High School,Chittagong,10,96897,13217.38,77.51,19,9,1,5,67,0,9,1,21,No
24,Male,High School,Khulna,1,60034,11444.75,91.23,10,25,3,3,85,3,4,7,33,No
36,Female,High School,Dhaka,8,145015,24338.03,88.94,22,10,3,4,29,0,9,10,18,No
49,Female,High School,Sylhet,5,17102,2820.21,78.03,16,28,2,2,52,3,6,3,37,Yes
35,Male,High School,Rajshahi,9,25425,4270.68,86.31,23,19,0,1,80,0,6,5,44,Yes
48,Male,Bachelors,Chittagong,9,119624,17997.49,98.2,5,18,0,1,64,1,2,2,37,Yes
42,Male,Masters,Chittagong,13,77632,15488.17,83.5,21,1,0,3,88,3,9,9,3,No
45,Female,Bachelors,Rajshahi,12,82660,4961.19,93.32,9,27,1,1,63,0,3,9,45,Yes
45,Male,Bachelors,Khulna,5,102839,12208.45,91.15,6,13,0,4,12,3,10,4,29,No
39,Female,Bachelors,Chittagong,12,68364,6868.2,98.43,11,23,1,4,85,0,10,7,36,No
50,Female,High School,Rajshahi,4,20538,2676.04,88.16,7,12,0,2,42,1,7,9,36,Yes
35,Female,Bachelors,Sylhet,9,149704,21943.58,80.48,7,19,2,3,29,3,10,3,25,No
25,Female,Bachelors,Khulna,8,133709,16603.87,89.01,5,21,2,5,28,3,6,1,42,Yes
32,Female,Bachelors,Sylhet,4,132376,22588.88,99.29,23,10,4,1,48,2,8,1,28,No
34,Male,Bachelors,Khulna,10,77645,8323.02,89.36,8,22,2,4,76,2,7,1,46,Yes
39,Male,Bachelors,Sylhet,2,49128,9232.93,95.11,8,28,1,5,61,1,10,1,10,No
25,Male,Masters,Barisal,12,73003,6895.58,80.85,23,3,1,5,43,2,2,4,25,No
24,Female,Masters,Chittagong,3,18419,2972.27,99.05,15,22,4,5,33,1,4,6,13,No
53,Female,Bachelors,Chittagong,4,34455,5907.73,92.13,24,19,4,5,32,0,8,9,30,No
33,Male,Masters,Khulna,9,66760,7747.15,95.91,15,8,1,4,26,3,2,1,30,No
41,Female,Bachelors,Khulna,9,105567,15598.46,86.22,18,26,1,5,77,2,3,9,23,No
51,Male,High School,Sylhet,12,126521,18329.5,90.26,6,19,2,1,45,3,7,7,31,No
33,Female,Bachelors,Dhaka,11,65535,12387.56,90.94,13,21,4,4,32,1,6,9,46,Yes
28,Male,Bachelors,Chittagong,12,79286,8706.71,92.93,11,5,3,2,69,1,4,9,25,No
53,Female,Masters,Rajshahi,1,63635,8111.58,90.46,23,12,0,4,86,3,4,1,34,No
38,Male,Masters,Khulna,2,26166,3270.22,76.08,17,3,2,5,33,3,6,10,20,No
43,Female,Bachelors,Chittagong,14,72058,5379.7,82.32,7,21,3,4,57,2,8,9,39,No
38,Male,High School,Khulna,7,56982,7500.87,78.57,24,10,1,3,83,3,4,2,41,Yes
58,Male,Bachelors,Dhaka,4,148203,13710.49,91.93,12,20,2,3,75,1,7,9,14,No
55,Female,Bachelors,Rajshahi,2,70528,13867.33,79.58,9,19,2,3,34,1,1,4,35,No
35,Female,High School,Khulna,3,82650,6060.62,82.96,16,7,0,5,54,3,1,3,21,No
51,Male,High School,Dhaka,7,42872,2958.59,99.45,9,24,1,2,32,3,6,3,8,No
42,Male,Masters,Chittagong,8,115111,12919.23,82.33,20,11,3,2,85,2,10,8,8,No
53,Male,Bachelors,Khulna,8,39419,4315.3,92.72,20,19,1,2,15,2,9,9,45,Yes
30,Other,High School,Rajshahi,6,15537,2622.62,87.51,15,11,3,1,84,3,2,7,21,Yes
29,Female,Bachelors,Sylhet,14,120924,8919.48,93.94,9,28,0,3,94,1,4,5,25,No
56,Male,Bachelors,Khulna,7,148551,13725.37,85.43,8,20,4,5,11,2,5,4,19,No
55,Male,Masters,Dhaka,7,32086,2828.33,92.84,24,3,0,5,46,3,5,7,1,No
31,Male,Bachelors,Sylhet,7,81161,15706.26,92.85,20,22,1,2,37,0,9,3,14,No
35,Other,Bachelors,Dhaka,10,96955,13635.51,93.22,21,26,3,1,16,0,7,6,14,Yes
28,Male,High School,Khulna,2,126655,14497.18,79.78,8,14,4,2,40,2,2,10,38,Yes
24,Female,Bachelors,Barisal,12,140220,15600.97,85.69,15,3,1,2,14,0,6,1,11,No
53,Male,Masters,Chittagong,1,99547,18182.5,89.82,13,13,3,1,13,2,7,6,15,No
33,Female,PhD,Rajshahi,2,81754,9159.03,86.89,10,4,2,5,82,2,1,6,8,No
59,Female,Bachelors,Barisal,12,44105,2624.67,80.34,22,5,0,5,71,0,8,7,14,No
58,Female,Bachelors,Barisal,7,36885,5654.83,84.92,17,25,3,3,55,0,8,7,39,No
45,Male,Masters,Khulna,13,143046,24849.77,92.36,17,24,0,3,95,1,5,3,15,No
